Nom image,Classe,Chemin image,Dimensions,Volume,Teinte,Luminosité
BA_391096.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_391096.jpg,360x363,130680,65.94627333945516,226.0295071931436
BA_579017.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_579017.jpg,366x369,135054,150.81953885112625,216.12910391398995
BA_152930.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_152930.jpg,360x363,130680,62.54427609427609,228.30440771349865
BA_254321.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_254321.jpg,360x363,130680,38.8305402509948,227.2857208448117
BA_56068.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_56068.jpg,360x363,130680,58.38254514845424,228.6334251606979
BA_931425.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_931425.jpg,360x363,130680,29.245814202632385,227.34046525864707
BA_99625.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_99625.jpg,360x363,130680,47.49672482399755,224.93193296602388
BA_278185.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_278185.jpg,360x363,130680,55.836149372513006,225.9166207529844
BA_594363.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_594363.jpg,360x363,130680,42.4078206305479,230.46664370982552
BA_464090.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_464090.jpg,360x363,130680,64.3524334251607,226.29905876951327
BA_661622.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_661622.jpg,360x363,130680,67.23414447505357,216.8620523415978
BA_412674.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_412674.jpg,360x363,130680,68.25400214263851,222.17417355371904
BA_250620.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_250620.jpg,360x363,130680,65.99604377104377,218.56954392408937
BA_991876.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_991876.jpg,360x363,130680,73.40352770125497,220.2894092439547
BA_472802.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_472802.jpg,360x363,130680,44.63369299051117,224.91248086929903
BA_842435.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_842435.jpg,360x363,130680,61.85570860116314,224.72975971839608
BA_754114.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_754114.jpg,360x363,130680,70.54553872053872,220.8941689623508
BA_4744.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_4744.jpg,366x369,135054,148.23121862366165,212.0324536851926
BA_754100.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_754100.jpg,366x369,135054,150.34262591259792,210.55616272009715
BA_746935.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_746935.jpg,360x363,130680,34.079139883685336,231.45136210590755
BA_723161.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_723161.jpg,360x363,130680,24.85719314355678,226.4309840832568
BA_2862.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_2862.jpg,360x363,130680,52.85719314355678,224.92596418732785
BA_510275.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_510275.jpg,360x363,130680,41.20356596265688,227.69451331496785
BA_809385.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_809385.jpg,360x363,130680,26.19909703091521,222.58027242118152
BA_545506.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_545506.jpg,360x363,130680,57.3691613100704,219.3419574533211
BA_563270.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_563270.jpg,360x363,130680,60.776606978879705,224.2681205999388
BA_893495.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_893495.jpg,360x363,130680,69.88303489439853,213.9844735231099
BA_215988.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_215988.jpg,360x363,130680,57.7849173553719,222.5111723293541
BA_659008.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_659008.jpg,360x363,130680,53.92402050811142,221.41277165595343
BA_434512.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_434512.jpg,360x363,130680,29.56045301499847,221.6123890419345
BA_313484.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_313484.jpg,360x363,130680,38.3506734006734,234.06442454851543
BA_275073.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_275073.jpg,360x363,130680,34.962037037037035,221.97602540557085
BA_41844.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_41844.jpg,360x363,130680,43.11917661463116,226.7607973676156
BA_377664.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_377664.jpg,360x363,130680,39.38738138965412,224.8449341903888
BA_509334.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_509334.jpg,360x363,130680,43.89188858279768,225.8512167125804
BA_121897.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_121897.jpg,360x363,130680,59.90094123048669,222.63407560453007
BA_463847.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_463847.jpg,360x363,130680,62.71829660238751,223.8712733394552
BA_49997.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_49997.jpg,360x363,130680,59.71631466176921,222.38590449954089
BA_833409.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_833409.jpg,360x363,130680,40.00929752066116,221.93273645546373
BA_196807.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_196807.jpg,360x363,130680,61.53716712580349,218.57219926538107
BA_30267.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_30267.jpg,360x363,130680,61.55495867768595,225.3912381389654
BA_988506.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_988506.jpg,360x363,130680,43.98980716253443,223.3223446587083
BA_124938.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_124938.jpg,360x363,130680,50.270798898071625,226.4956305479033
BA_994113.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_994113.jpg,360x363,130680,53.85857820630548,230.07956075910624
BA_372252.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_372252.jpg,360x363,130680,42.24996939087848,225.5767982858892
BA_83911.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_83911.jpg,360x363,130680,43.90367309458219,226.08882767064583
BA_845210.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_845210.jpg,360x363,130680,67.8211815120906,218.0813284358739
BA_629062.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_629062.jpg,360x363,130680,67.80930517294154,222.6019742883379
BA_775053.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_775053.jpg,360x363,130680,55.81048362411999,223.52102081420264
BA_353263.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_353263.jpg,366x369,135054,149.88631214180995,207.5114768907252
BA_345373.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_345373.jpg,360x363,130680,79.14478879706152,218.9731481481481
BA_577373.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_577373.jpg,366x369,135054,147.83803515630785,212.3071067869149
BA_219183.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_219183.jpg,360x363,130680,53.049051117232935,228.7293464952556
BA_270647.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_270647.jpg,360x363,130680,39.36799816345271,229.40221150902968
BA_356694.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_356694.jpg,360x363,130680,63.15430058157331,223.8500076522804
BA_48862.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_48862.jpg,360x363,130680,52.43350168350168,228.9685797367616
BA_426699.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_426699.jpg,360x363,130680,67.46776859504132,222.9862258953168
BA_163898.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_163898.jpg,360x363,130680,44.026086623813896,221.93096877869604
BA_318538.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_318538.jpg,360x363,130680,48.52349250076523,217.5515228037956
BA_830328.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_830328.jpg,360x363,130680,33.14023569023569,229.0180058157331
BA_49215.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_49215.jpg,360x363,130680,60.06747015610652,227.81030762167129
BA_691060.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_691060.jpg,360x363,130680,70.68450413223141,222.46159320477503
BA_312613.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_312613.jpg,360x363,130680,49.032315580042855,225.2283976124885
BA_529390.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_529390.jpg,366x369,135054,150.93915767026522,216.21290002517512
BA_214538.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_214538.jpg,360x363,130680,31.95660391796756,229.27339302112028
BA_279501.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_279501.jpg,360x363,130680,54.98530762167126,227.0076293235384
BA_912566.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_912566.jpg,360x363,130680,56.3545301499847,222.47382154882155
BA_128084.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_128084.jpg,366x369,135054,150.78312378752202,209.46339242080944
BA_904489.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_904489.jpg,360x363,130680,56.41539638812366,219.9157177838996
BA_383453.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_383453.jpg,360x363,130680,62.66039179675544,224.1364937251301
BA_464087.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_464087.jpg,366x369,135054,147.3985220726524,210.782005716232
BA_731764.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_731764.jpg,360x363,130680,54.34280685644322,225.16880165289257
BA_174705.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_174705.jpg,360x363,130680,47.34032751760024,227.77002601775328
BA_177230.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_177230.jpg,360x363,130680,68.54118457300275,219.7255509641873
BA_970453.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_970453.jpg,360x363,130680,28.444413835322926,236.82637741046835
BA_608126.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_608126.jpg,360x363,130680,47.85375726966636,225.8640878481788
BA_892429.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_892429.jpg,360x363,130680,49.66283287419651,220.6274104683196
BA_558965.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_558965.jpg,360x363,130680,84.73388429752066,215.8639348025712
BA_987742.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_987742.jpg,366x369,135054,150.16714795563257,208.2727575636412
BA_886460.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_886460.jpg,360x363,130680,75.45255586164677,219.11311600857056
BA_525742.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_525742.jpg,360x363,130680,31.986256504438323,228.8209136822773
BA_262646.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_262646.jpg,360x363,130680,55.15727731864096,225.3367768595041
BA_393442.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_393442.jpg,366x369,135054,147.87627911798245,215.0274112577192
BA_218471.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_218471.jpg,360x363,130680,33.44599020508112,219.82894092439548
BA_385552.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_385552.jpg,360x363,130680,58.20685644322008,226.8291169268442
BA_329684.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_329684.jpg,360x363,130680,49.58134374043465,219.35824915824915
BA_320878.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_320878.jpg,360x363,130680,51.59905111723293,224.79211815120905
BA_114542.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_114542.jpg,360x363,130680,62.18549892868074,225.65831037649212
BA_436500.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_436500.jpg,360x363,130680,36.58439700030609,225.11089684726048
BA_892159.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_892159.jpg,360x363,130680,51.39686256504438,229.2205922865014
BA_266178.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_266178.jpg,360x363,130680,64.1666896235078,223.90836394245488
BA_263028.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_263028.jpg,360x363,130680,64.18980716253444,223.63650902969084
BA_309583.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_309583.jpg,360x363,130680,54.614072543618,218.89207988980715
BA_25245.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_25245.jpg,360x363,130680,68.07741812059994,222.78732017141107
BA_659962.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_659962.jpg,360x363,130680,72.8256734006734,212.85432353841443
BA_309434.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_309434.jpg,360x363,130680,34.74477349250076,229.31286348331804
BA_895971.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_895971.jpg,360x363,130680,55.49464340373432,228.9316651362106
BA_724023.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_724023.jpg,366x369,135054,149.77685962651975,215.3292682926829
BA_602999.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_602999.jpg,360x363,130680,52.573951637588,228.71311600857047
BA_279676.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_279676.jpg,360x363,130680,36.45955769819406,231.2245867768595
BA_990612.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_990612.jpg,360x363,130680,93.80081114172025,210.0272421181512
BA_490072.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_490072.jpg,360x363,130680,31.68788644015917,235.5600168350168
BA_552455.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_552455.jpg,360x363,130680,70.18797061524334,222.7498239975513
BA_285156.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_285156.jpg,360x363,130680,58.95133914906642,225.17355371900825
BA_807787.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_807787.jpg,360x363,130680,74.5190847872666,217.5663223140496
BA_556627.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_556627.jpg,360x363,130680,77.1359657177839,214.43208601163147
BA_461909.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_461909.jpg,360x363,130680,67.3844658708295,216.10365013774103
BA_386305.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_386305.jpg,360x363,130680,59.27010254055708,221.6129935720845
BA_284260.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_284260.jpg,360x363,130680,54.55237985919804,227.20852464034283
BA_938239.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_938239.jpg,360x363,130680,49.24915059687787,230.5327747168656
BA_430561.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_430561.jpg,360x363,130680,33.99302112029385,223.42659167431896
BA_640980.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_640980.jpg,360x363,130680,52.14195745332109,232.32682124273035
BA_888511.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_888511.jpg,360x363,130680,35.23235384144475,229.3714187327824
BA_38638.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_38638.jpg,360x363,130680,61.4208448117539,225.76786807468625
BA_379312.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_379312.jpg,360x363,130680,39.59538567493113,215.93676920722376
BA_237069.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_237069.jpg,360x363,130680,60.84335016835017,226.2815886134068
BA_398846.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_398846.jpg,360x363,130680,58.68212427303337,226.8982399755127
BA_486837.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_486837.jpg,360x363,130680,36.7068487909397,228.56798285889195
BA_406945.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_406945.jpg,360x363,130680,67.93875114784205,220.64967095194368
BA_855006.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_855006.jpg,360x363,130680,48.496839608203246,225.80918273645543
BA_618537.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_618537.jpg,360x363,130680,56.59214876033058,226.2617156412611
BA_420010.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_420010.jpg,360x363,130680,68.23393786348332,218.35760636669727
BA_154572.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_154572.jpg,360x363,130680,28.989508723599634,227.3098484848485
BA_141631.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_141631.jpg,360x363,130680,31.306366697275788,227.8956535047444
BA_564691.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_564691.jpg,360x363,130680,58.39488827670646,226.6204698500153
BA_688859.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_688859.jpg,360x363,130680,35.53093051729415,225.4738138965412
BA_76584.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_76584.jpg,360x363,130680,53.30039026629936,222.32383685338232
BA_408987.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_408987.jpg,360x363,130680,64.96069788797061,220.79243189470463
BA_381452.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_381452.jpg,360x363,130680,71.46812059993879,220.4978956228956
BA_32675.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_32675.jpg,360x363,130680,62.419398530762166,223.9499923477196
BA_804739.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_804739.jpg,360x363,130680,57.53557545148454,218.8496939087848
BA_790227.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_790227.jpg,360x363,130680,44.57430364248546,226.77278083868995
BA_484573.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_484573.jpg,360x363,130680,50.75586929905112,227.89173553719007
BA_872678.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_872678.jpg,360x363,130680,66.67549739822466,222.91006274869912
BA_84276.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_84276.jpg,360x363,130680,82.74998469543924,208.0991429445975
BA_455128.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_455128.jpg,360x363,130680,35.30097949188858,226.33689164370983
BA_885582.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_885582.jpg,360x363,130680,50.94362565044384,225.1767982858892
BA_769899.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_769899.jpg,360x363,130680,48.98134374043465,222.58429752066115
BA_417333.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_417333.jpg,360x363,130680,67.31574839302112,219.01247321701868
BA_59759.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_59759.jpg,360x363,130680,75.4232782369146,218.6470844811754
BA_35708.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_35708.jpg,360x363,130680,39.24321242730333,221.32778543005816
BA_372647.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_372647.jpg,360x363,130680,74.80593816957453,219.72377563513928
BA_101611.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_101611.jpg,360x363,130680,63.05153810835629,222.12819100091824
BA_812946.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_812946.jpg,360x363,130680,47.16384297520661,222.84230180593812
BA_546746.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_546746.jpg,360x363,130680,67.2742883379247,220.6555708601163
BA_500713.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_500713.jpg,360x363,130680,28.62983624119988,229.6014233241506
BA_188974.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_188974.jpg,360x363,130680,52.78762626262626,228.87302571166208
BA_981874.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_981874.jpg,360x363,130680,67.94983164983165,219.4175160697888
BA_74973.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_74973.jpg,360x363,130680,39.68513161922253,228.11144015916744
BA_583432.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_583432.jpg,360x363,130680,28.97861952861953,225.29664064891332
BA_988844.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_988844.jpg,360x363,130680,31.820048974594428,223.45938934802567
BA_451206.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_451206.jpg,360x363,130680,70.3975665748393,223.0968931741659
BA_276179.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_276179.jpg,366x369,135054,148.8835576880359,210.92814725961463
BA_654891.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_654891.jpg,360x363,130680,60.745737679828586,225.8408631772268
BA_677090.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_677090.jpg,360x363,130680,57.08389960208142,224.4180823385369
BA_744466.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_744466.jpg,360x363,130680,50.36660544842363,229.5779920416284
BA_332707.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_332707.jpg,360x363,130680,71.09762779308234,218.93891184573
BA_221009.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_221009.jpg,360x363,130680,48.61935261707989,232.3610728497092
BA_515691.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_515691.jpg,360x363,130680,33.06335322926232,227.63327976737068
BA_183362.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_183362.jpg,360x363,130680,44.820140801958985,227.46637588001224
BA_880798.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_880798.jpg,360x363,130680,68.85610651974288,220.3795913682277
BA_835645.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_835645.jpg,360x363,130680,28.378014998469546,230.0513850627487
BA_636027.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_636027.jpg,360x363,130680,48.504369452096725,229.8312978267524
BA_19779.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_19779.jpg,360x363,130680,45.65962656871748,223.18846801346805
BA_237864.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_237864.jpg,360x363,130680,63.722513008876646,217.60768288950104
BA_893914.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_893914.jpg,360x363,130680,55.08556014692378,223.33819253137435
BA_490880.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_490880.jpg,360x363,130680,58.465955004591365,225.2973370064279
BA_852185.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_852185.jpg,360x363,130680,57.25721610039792,221.1911310070401
BA_995394.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_995394.jpg,360x363,130680,44.46665136210591,230.14804101622283
BA_540646.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_540646.jpg,360x363,130680,63.48073155800429,226.0636134067952
BA_794444.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_794444.jpg,366x369,135054,148.51224695307062,211.1452900321353
BA_178853.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_178853.jpg,360x363,130680,88.98653198653199,204.8615013774105
BA_911725.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_911725.jpg,360x363,130680,53.613942454851546,223.43831496786044
BA_344479.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_344479.jpg,360x363,130680,61.41606978879706,226.5571319253137
BA_332289.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_332289.jpg,360x363,130680,47.47900214263851,225.45335169880624
BA_40355.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_40355.jpg,366x369,135054,152.20179335673137,213.3943755831001
BA_589888.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_589888.jpg,360x363,130680,46.29132996632997,230.72405111723293
BA_421910.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_421910.jpg,360x363,130680,71.36228191000919,219.92985919804104
BA_684441.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_684441.jpg,360x363,130680,46.760912151821245,231.13081573308847
BA_999747.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_999747.jpg,360x363,130680,39.31132537496174,223.92630088766447
BA_78609.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_78609.jpg,360x363,130680,61.36127946127946,225.61114172023264
BA_929127.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_929127.jpg,360x363,130680,65.73111417202327,221.89540863177223
BA_427583.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_427583.jpg,360x363,130680,31.15906795224977,231.76972757881848
BA_736344.jpg,basophil,PBC_dataset_normal_DIB/basophil/BA_736344.jpg,360x363,130680,70.94967095194367,220.11140955004592
